movie_id,Action & Adventure,Anime Features,Children & Family Movies,Classic Movies,Comedies,Cult Movies,Documentaries,Dramas,Faith & Spirituality,Horror Movies,Independent Movies,International Movies,LGBTQ Movies,Music & Musicals,Romantic Movies,Sci-Fi & Fantasy,Sports Movies,Stand-Up Comedy,Thrillers,Movies
3114,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3115,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3116,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3117,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
3118,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3119,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
3120,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3121,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3122,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3123,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3124,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3125,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3126,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
3127,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
3128,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3129,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
3130,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3131,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
3132,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
3133,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
3134,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3135,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3136,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
3137,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3138,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3139,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3140,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3141,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3142,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3144,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
3145,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
3146,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3147,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3148,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
3149,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3150,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3151,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3152,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3153,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3154,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3155,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3156,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3157,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
3158,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
3159,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
3160,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3161,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
3162,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3163,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3164,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3165,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3166,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
3167,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
3168,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3169,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
3170,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True
3171,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3172,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
3173,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3174,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
3175,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3176,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3177,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
3178,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
3179,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3180,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3181,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
3182,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3183,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3184,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3185,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3186,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3187,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3188,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3189,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3190,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
3191,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
3192,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
3193,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3194,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3195,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3196,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
3197,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
3198,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3199,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3200,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3201,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3202,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3203,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3204,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3205,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3206,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3207,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
3208,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
3209,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
3210,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
3211,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3212,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
3213,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
3214,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
3215,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3216,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
3217,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
3218,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3219,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3220,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
3221,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
3222,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
3223,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
3224,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True
3225,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3226,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3227,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3228,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3229,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3230,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3231,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3232,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3233,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3234,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3235,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
3236,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3237,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
3238,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
3239,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
3240,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3241,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3242,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
3243,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3244,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3245,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
3246,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3247,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3248,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
3249,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
3250,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
3251,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3252,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3253,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3254,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True
3255,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
3256,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3257,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3258,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
3259,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3260,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
3261,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3262,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
3263,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
3264,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True
3265,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3266,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3267,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3268,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
3269,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3270,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3271,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3272,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3273,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3274,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3275,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3276,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3277,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3278,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
3279,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3280,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3281,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3282,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3283,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
3284,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3285,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
3286,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3287,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
3288,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
3289,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3290,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3291,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3292,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3293,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3294,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3295,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3296,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3297,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3298,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3299,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
3300,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3301,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
3302,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3303,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3305,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3306,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
3307,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3308,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3309,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3310,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3311,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3312,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3313,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3314,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3315,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
3316,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
3317,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
3318,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3319,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
3320,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3321,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3322,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3323,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3324,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
3325,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3326,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3327,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
3328,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3329,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
3330,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
3331,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3332,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3333,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3334,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True
3335,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3336,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3337,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3338,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3339,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3340,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3341,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3342,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3343,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3344,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3345,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
3346,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
3347,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3348,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3349,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3350,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3351,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3352,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3353,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
3354,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3355,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3356,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3357,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3358,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3359,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3360,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
3361,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3362,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3363,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3364,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3365,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
3366,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3367,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3368,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
3369,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3370,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3372,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3373,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3374,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3375,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
3376,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3377,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3378,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True
3379,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3380,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3381,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3382,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
3383,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3384,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
3385,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
3386,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3387,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3388,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3389,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3390,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3391,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
3392,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3393,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
3394,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3395,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3396,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3397,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3398,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3399,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True
3400,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3401,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3402,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
3403,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3404,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3405,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3406,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3407,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3408,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
3409,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
3410,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3411,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
3412,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3413,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
3414,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
3415,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3416,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
3417,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3418,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3419,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3420,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3421,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3422,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3423,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3424,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3425,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3426,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
3427,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3428,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3429,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3430,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
3431,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3432,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
3433,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3434,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
